time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2004-03-13T05:03:52.830Z,23.024,121.606,57.1,4,mb,20,87.5,,1.21,us,usp000cptr,2014-11-07T01:21:41.630Z,"Taiwan",earthquake,,11.9,,5,reviewed,us,us
2004-03-07T13:14:05.500Z,23.962,121.835,10,4,ml,4,152.5,,0.17,us,usp000cpbh,2014-11-07T01:21:39.494Z,"Taiwan",earthquake,,,,,reviewed,us,tap
2004-03-03T13:50:25.750Z,23.779,121.173,4.2,4,mb,13,99.3,,1.18,us,usp000cnzz,2014-11-07T01:21:37.826Z,"Taiwan",earthquake,,16.3,,3,reviewed,us,us
2004-02-29T12:54:45.150Z,24.055,121.818,5.9,4.2,ml,7,150.5,,0.64,us,usp000cnr8,2014-11-07T01:21:32.488Z,"Taiwan",earthquake,,15.9,,,reviewed,us,tap
2004-02-26T02:09:37.660Z,23.107,121.664,54.2,4.2,mb,11,125.2,,0.55,us,usp000cnam,2014-11-07T01:21:29.197Z,"Taiwan",earthquake,,18.3,,1,reviewed,us,us
2004-02-24T00:55:06.610Z,23.739,121.597,69.5,4.9,mb,15,119.9,,0.53,us,usp000cmx2,2014-11-07T01:21:25.791Z,"Taiwan",earthquake,,,,2,reviewed,us,us
2004-02-23T10:18:47.570Z,23.405,122.218,39.9,4.2,mb,20,106.8,,0.74,us,usp000cmvf,2014-11-07T01:21:24.954Z,"Taiwan region",earthquake,,8.1,,1,reviewed,us,us
2004-02-20T05:25:29.930Z,21.458,120.434,40,4.5,mb,12,155.6,,0.61,us,usp000cmn6,2014-11-07T01:21:23.085Z,"Taiwan region",earthquake,,0,,1,reviewed,us,us
2004-02-19T10:24:31.240Z,22.947,121.594,35.7,4.4,mb,16,103.8,,0.97,us,usp000cmjw,2014-11-07T01:21:22.839Z,"Taiwan region",earthquake,,11.5,,5,reviewed,us,us
2004-02-15T22:27:06.760Z,24.095,121.812,23.1,4.5,mb,38,96.7,,1.06,us,usp000cm9p,2014-11-07T01:21:21.627Z,"Taiwan",earthquake,,11.3,,6,reviewed,us,us
2004-02-15T19:14:28.300Z,24.135,121.827,34.5,3.8,mb,12,123,,1.13,us,usp000cm95,2014-11-07T01:21:21.580Z,"Taiwan",earthquake,,29.9,,2,reviewed,us,us
2004-02-15T19:03:23.290Z,24.108,121.818,30.7,3.7,mb,12,123,,0.97,us,usp000cm94,2014-11-07T01:21:21.578Z,"Taiwan",earthquake,,33.8,,2,reviewed,us,us
2004-02-15T13:32:06.150Z,23.703,121.116,32.8,4.8,mb,54,75,,0.94,us,usp000cm8j,2014-11-07T01:21:21.523Z,"Taiwan",earthquake,,,,24,reviewed,us,us
2004-02-06T17:04:34.110Z,24.226,122.124,48,4.1,mb,20,101.2,,0.55,us,usp000ckjn,2014-11-07T01:21:18.632Z,"Taiwan region",earthquake,,7.6,,1,reviewed,us,us
2004-02-04T03:24:03.790Z,23.408,121.999,50.2,5.4,mwc,241,55.1,,0.85,us,usp000ckch,2016-11-10T00:25:16.028Z,"Taiwan",earthquake,,5.2,,,reviewed,us,hrv
2004-01-30T12:43:19.550Z,24.413,121.928,72.1,4.3,mb,28,122.3,,0.85,us,usp000ck10,2014-11-07T01:21:10.605Z,"Taiwan",earthquake,,7.6,,7,reviewed,us,us
2004-01-29T05:23:34.820Z,22.776,121.1,36.6,3.9,mb,15,105.3,,0.84,us,usp000cjxb,2014-11-07T01:21:10.123Z,"Taiwan region",earthquake,,10.2,,2,reviewed,us,us
2004-01-28T19:34:53.470Z,22.868,121.036,30,4.5,mb,41,104.5,,0.84,us,usp000cjvy,2014-11-07T01:21:09.940Z,"Taiwan region",earthquake,,15.1,,16,reviewed,us,us
2004-01-28T19:17:29.930Z,22.883,121.239,37.1,4,mb,23,105.3,,0.77,us,usp000cjvv,2014-11-07T01:21:09.893Z,"Taiwan region",earthquake,,12.1,,3,reviewed,us,us
2004-01-28T19:13:29.000Z,22.885,121.028,29.1,4.7,mb,64,84.1,,0.95,us,usp000cjvu,2014-11-07T01:21:09.801Z,"Taiwan region",earthquake,,16.7,,22,reviewed,us,us
2004-01-24T18:41:05.600Z,21.87,121.13,52.7,4.5,mb,42,119.4,,1.21,us,usp000cjkj,2014-11-07T01:21:07.364Z,"Taiwan region",earthquake,,,,19,reviewed,us,us
2004-01-13T09:29:02.580Z,24.041,121.824,11,4.5,mb,28,94.5,,0.96,us,usp000cht1,2014-11-07T01:21:03.615Z,"Taiwan",earthquake,,10.5,,9,reviewed,us,us
2004-01-07T11:44:16.010Z,24.113,122.471,49.9,4,mb,14,122.2,,0.83,us,usp000chcd,2014-11-07T01:20:59.992Z,"Taiwan region",earthquake,,10.5,,3,reviewed,us,us
2004-01-06T12:12:48.870Z,24.985,122.598,215.3,4.6,mb,7,105.1,,0.47,us,usp000ch9j,2014-11-07T01:20:59.741Z,"Taiwan region",earthquake,,7.8,,1,reviewed,us,us
2004-01-05T11:07:26.750Z,22.819,121.553,38.3,4.5,mb,23,107.2,,0.87,us,usp000ch6j,2014-11-07T01:20:59.403Z,"Taiwan region",earthquake,,12.7,,5,reviewed,us,us
2004-01-01T03:15:21.140Z,23.315,121.613,54.5,5.2,mwc,164,55.2,,0.91,us,usp000cgq2,2016-11-10T00:22:16.667Z,"Taiwan",earthquake,,6.1,,,reviewed,us,hrv
2003-12-29T13:41:49.920Z,24.535,121.89,74.7,4.4,mb,37,79.3,,1.16,us,usp000cgfn,2014-11-07T01:20:51.294Z,"Taiwan",earthquake,,,,8,reviewed,us,us
2003-12-28T03:47:12.180Z,25.482,122.437,264.4,3.9,mb,14,136.9,,0.63,us,usp000cgbf,2014-11-07T01:20:50.575Z,"Taiwan region",earthquake,,8.3,,2,reviewed,us,us
2003-12-20T14:18:26.410Z,24.877,122.149,10,4.4,mb,11,117.9,,1.23,us,usp000cfnv,2014-11-07T01:20:47.339Z,"Taiwan region",earthquake,,,,2,reviewed,us,us
2003-12-18T15:46:16.270Z,24.441,122.487,33,4.3,mb,13,134.4,,1.59,us,usp000cfgm,2014-11-07T01:20:46.674Z,"Taiwan region",earthquake,,,,4,reviewed,us,us
2003-12-18T05:33:26.710Z,22.987,121.382,10,4.7,mb,35,105.3,,0.98,us,usp000cffu,2014-11-07T01:20:46.588Z,"Taiwan region",earthquake,,,,14,reviewed,us,us
2003-12-17T16:27:19.910Z,22.501,121.474,10,5.4,mwc,143,83.6,,0.82,us,usp000cff0,2016-11-10T00:13:21.928Z,"Taiwan region",earthquake,,,,,reviewed,us,hrv
2003-12-16T14:13:16.250Z,23.071,121.635,10,4.4,mb,21,140,,0.83,us,usp000cfcu,2014-11-07T01:20:46.202Z,"Taiwan",earthquake,,,,5,reviewed,us,us
2003-12-16T13:56:55.310Z,23.026,121.558,10,4.6,mb,30,92.7,,1.18,us,usp000cfct,2014-11-07T01:20:46.198Z,"Taiwan",earthquake,,,,17,reviewed,us,us
2003-12-14T23:16:40.300Z,24.34,121.02,11.1,4.2,mb,9,147.9,,,us,usp000cf9t,2014-11-07T01:20:45.243Z,"Taiwan",earthquake,,,,1,reviewed,tap,us
2003-12-11T22:57:12.940Z,22.926,121.45,10,4.6,mb,39,106,,1.02,us,usp000cf28,2014-11-07T01:20:44.435Z,"Taiwan region",earthquake,,,,18,reviewed,us,us
2003-12-11T22:53:27.450Z,22.971,121.444,10,4.6,mb,35,105.7,,0.88,us,usp000cf26,2014-11-07T01:20:44.430Z,"Taiwan region",earthquake,,,,19,reviewed,us,us
2003-12-11T22:50:35.410Z,22.974,121.719,10,4.2,mb,7,127.4,,1.12,us,usp000cf25,2014-11-07T01:20:44.428Z,"Taiwan region",earthquake,,,,1,reviewed,us,us
2003-12-11T22:49:25.680Z,22.885,121.426,10,4.7,mb,38,106.2,,1.03,us,usp000cf24,2014-11-07T01:20:44.424Z,"Taiwan region",earthquake,,,,17,reviewed,us,us
2003-12-11T19:04:57.050Z,22.761,121.383,10,4.2,mb,22,106.7,,1.15,us,usp000cf1t,2014-11-07T01:20:44.397Z,"Taiwan region",earthquake,,,,6,reviewed,us,us
2003-12-11T02:22:11.530Z,22.922,121.483,10,4.1,mb,27,106.2,,0.82,us,usp000cf03,2014-11-07T01:20:44.177Z,"Taiwan region",earthquake,,,,8,reviewed,us,us
2003-12-11T00:01:45.910Z,22.719,121.523,10,5.5,mwc,112,84.1,,1.02,us,usp000cezx,2020-01-04T02:53:30.301Z,"Taiwan region",earthquake,,,,,reviewed,us,hrv
2003-12-10T22:32:07.040Z,23.085,121.363,10,4,mb,13,149.9,,1.18,us,usp000cezn,2014-11-07T01:20:44.104Z,"Taiwan",earthquake,,,,3,reviewed,us,us
2003-12-10T16:35:53.940Z,22.973,121.497,10,4.3,mb,16,125.7,,0.97,us,usp000cez0,2014-11-07T01:20:44.043Z,"Taiwan region",earthquake,,,,3,reviewed,us,us
2003-12-10T08:46:42.070Z,22.84,121.461,10,4.9,mb,55,81.7,,1.09,us,usp000ceyb,2014-11-07T01:20:43.904Z,"Taiwan region",earthquake,,,,20,reviewed,us,us
2003-12-10T08:27:39.400Z,22.769,121.563,10,4.6,ml,9,152.3,,0.99,us,usp000ceya,2014-11-07T01:20:43.902Z,"Taiwan region",earthquake,,,,,reviewed,us,tap
2003-12-10T08:10:27.110Z,22.725,121.577,10,4.4,mb,11,150.2,,1.05,us,usp000cey8,2014-11-07T01:20:43.899Z,"Taiwan region",earthquake,,,,1,reviewed,us,us
2003-12-10T07:49:34.830Z,22.75,121.584,10,4.4,mb,10,126.1,,0.6,us,usp000cey6,2014-11-07T01:20:43.895Z,"Taiwan region",earthquake,,,,1,reviewed,us,us
2003-12-10T06:41:24.200Z,22.855,121.624,10,4.5,mb,29,116.4,,1.25,us,usp000cexx,2014-11-07T01:20:43.876Z,"Taiwan region",earthquake,,,,11,reviewed,us,us
2003-12-10T05:20:21.410Z,22.836,121.192,10,4.9,mb,38,68.8,,1.22,us,usp000cexq,2014-11-07T01:20:43.857Z,"Taiwan region",earthquake,,,,22,reviewed,us,us
2003-12-10T05:20:08.340Z,22.891,121.38,10,4.6,mb,51,92,,1,us,usp000cexp,2014-11-07T01:20:43.852Z,"Taiwan region",earthquake,,,,28,reviewed,us,us
2003-12-10T05:00:01.490Z,22.966,121.435,10,4.5,mb,15,134.5,,0.94,us,usp000cexj,2014-11-07T01:20:43.845Z,"Taiwan region",earthquake,,,,6,reviewed,us,us
2003-12-10T04:50:40.650Z,23.038,121.543,10,4.6,mb,18,103,,0.77,us,usp000cexh,2014-11-07T01:20:43.842Z,"Taiwan",earthquake,,,,4,reviewed,us,us
2003-12-10T04:38:11.590Z,23.039,121.362,10,6.8,mwb,447,27.7,,1.1,us,usp000cexg,2020-04-17T23:54:42.509Z,"Taiwan",earthquake,,,,,reviewed,us,us
2003-12-08T22:04:06.720Z,23.322,121.605,33,4.4,mb,28,101.9,,1.2,us,usp000ceur,2014-11-07T01:20:43.358Z,"Taiwan",earthquake,,,,8,reviewed,us,us
2003-12-06T06:34:53.130Z,22.891,121.511,33,4.6,mb,34,92.6,,1.13,us,usp000cen9,2014-11-07T01:20:41.998Z,"Taiwan region",earthquake,,,,16,reviewed,us,us
2003-11-22T13:39:24.430Z,24.824,122.099,87.2,4.4,mb,9,119.6,,1.02,us,usp000cdnx,2014-11-07T01:20:32.589Z,"Taiwan region",earthquake,,10.7,,3,reviewed,us,us
2003-11-21T10:59:22.750Z,22.104,120.558,33,4.8,mb,47,95.8,,0.89,us,usp000cdjy,2014-11-07T01:20:32.228Z,"Taiwan",earthquake,,,,18,reviewed,us,us
2003-11-14T18:11:21.060Z,22.982,120.319,33,4.7,ml,7,133,,1.18,us,usp000ccvn,2014-11-07T01:20:28.686Z,"Taiwan",earthquake,,,,,reviewed,us,tap
2003-11-14T15:53:59.910Z,24.019,121.876,33,4.7,mb,37,133.1,,0.95,us,usp000ccv7,2014-11-07T01:20:28.643Z,"Taiwan",earthquake,,,,12,reviewed,us,us
2003-11-14T10:12:45.830Z,22.99,120.728,33,4.8,mb,9,134.6,,1.47,us,usp000ccus,2014-11-07T01:20:28.616Z,"Taiwan",earthquake,,,,1,reviewed,us,us
2003-11-12T00:02:35.570Z,24.469,122.075,51.5,4.7,mb,65,88.2,,0.99,us,usp000ccnc,2014-11-07T01:20:27.432Z,"Taiwan region",earthquake,,8.4,,25,reviewed,us,us
2003-11-09T05:35:48.170Z,24.78,121.989,84,4.4,mb,41,110.4,,0.94,us,usp000ccdr,2014-11-07T01:20:25.955Z,"Taiwan",earthquake,,,,10,reviewed,us,us
2003-11-07T08:41:58.700Z,23.147,120.837,33,4.6,ml,11,99.3,,0.69,us,usp000cc9e,2014-11-07T01:20:25.544Z,"Taiwan",earthquake,,,,,reviewed,us,tap
2003-11-06T13:58:44.370Z,23.006,120.472,33,4.8,mb,63,55.8,,1.07,us,usp000cc7a,2014-11-07T01:20:25.275Z,"Taiwan",earthquake,,,,25,reviewed,us,us
2003-10-25T13:22:09.100Z,21.62,120.118,24.8,4.5,mb,12,136.6,,1,us,usp000cb8b,2014-11-07T01:20:15.319Z,"Taiwan region",earthquake,,,,2,reviewed,us,us
2003-10-18T21:20:42.920Z,23.609,121.734,33,4.5,ml,7,124.1,,1.42,us,usp000caqs,2014-11-07T01:20:13.562Z,"Taiwan",earthquake,,,,,reviewed,us,tap
2003-10-18T13:14:13.430Z,21.589,121.847,64.3,4.3,mb,17,162.8,,1.27,us,usp000capt,2014-11-07T01:20:13.506Z,"Taiwan region",earthquake,,13.5,,3,reviewed,us,us
2003-10-10T11:23:50.060Z,22.236,121.039,33,4.3,mb,24,81.9,,1.1,us,usp000ca2b,2014-11-07T01:20:10.680Z,"Taiwan region",earthquake,,,,6,reviewed,us,us
2003-09-25T23:42:56.750Z,24.514,122.448,33,4.1,mb,11,188.1,,1.12,us,usp000c8ms,2014-11-07T01:19:56.808Z,"Taiwan region",earthquake,,,,2,reviewed,us,us
2003-09-24T01:08:31.970Z,21.877,120.734,33,4.6,mb,33,124.3,,0.71,us,usp000c8f9,2014-11-07T01:19:55.613Z,"Taiwan region",earthquake,,,,14,reviewed,us,us
2003-09-10T22:55:05.600Z,22.658,121.601,111.3,5,mwc,129,70.8,,0.92,us,usp000c782,2016-11-09T23:27:00.159Z,"Taiwan region",earthquake,,4.6,,,reviewed,us,hrv
2003-09-08T04:23:56.220Z,24.848,122.072,10,4.2,mb,7,114.2,,1.41,us,usp000c71y,2014-11-07T01:19:47.280Z,"Taiwan region",earthquake,,,,1,reviewed,us,us
2003-09-06T14:47:14.140Z,21.886,121.689,33,4.3,mb,41,100.6,,0.95,us,usp000c6x1,2014-11-07T01:19:46.699Z,"Taiwan region",earthquake,,,,10,reviewed,us,us
2003-08-22T21:05:23.410Z,24.109,122.13,95.8,4.6,mb,26,141.6,,0.97,us,usp000c5ns,2014-11-07T01:19:34.505Z,"Taiwan region",earthquake,,7.5,,7,reviewed,us,us
2003-08-11T16:30:11.650Z,24.583,121.602,60.6,4.8,mb,69,92.9,,0.95,us,usp000c4n3,2014-11-07T01:19:30.080Z,"Taiwan",earthquake,,,,31,reviewed,us,us
2003-08-07T14:24:04.750Z,25.296,122.239,10,4.8,mb,7,140.6,,1.1,us,usp000c4bz,2014-11-07T01:19:28.557Z,"Taiwan region",earthquake,,,,1,reviewed,us,us
2003-08-06T12:23:07.140Z,23.856,121.528,10,4.8,mb,62,93.7,,1.06,us,usp000c499,2014-11-07T01:19:28.208Z,"Taiwan",earthquake,,,,24,reviewed,us,us
2003-08-04T10:53:23.770Z,21.988,120.589,33,5,mb,96,75.5,,0.86,us,usp000c432,2014-11-07T01:19:27.468Z,"Taiwan region",earthquake,,,,50,reviewed,us,us
2003-08-03T11:35:20.320Z,24.096,121.661,59.3,4.5,mb,58,82.7,,1.19,us,usp000c3zk,2014-11-07T01:19:26.633Z,"Taiwan",earthquake,,,,20,reviewed,us,us
2003-08-02T18:54:47.060Z,24.771,122.322,105.5,4.6,mb,23,101.8,,0.96,us,usp000c3xq,2014-11-07T01:19:26.022Z,"Taiwan region",earthquake,,,,5,reviewed,us,us
2003-07-29T15:43:14.540Z,23.3,120.975,33,4.4,ml,8,98.9,,0.99,us,usp000c3nd,2014-11-07T01:19:19.380Z,"Taiwan",earthquake,,,,,reviewed,us,tap
2003-07-25T03:10:28.460Z,24.745,122.414,109.9,4.7,mb,69,83.1,,0.98,us,usp000c39g,2014-11-07T01:19:17.387Z,"Taiwan region",earthquake,,,,34,reviewed,us,us
2003-07-18T02:41:18.030Z,24.54,121.91,74.7,4.6,mb,24,79.4,,0.89,us,usp000c2ss,2014-11-07T01:19:14.914Z,"Taiwan",earthquake,,,,4,reviewed,us,us
2003-07-14T05:18:52.300Z,24.011,121.835,33,4.5,ml,7,150.5,,0.53,us,usp000c2fa,2014-11-07T01:19:12.353Z,"Taiwan",earthquake,,,,,reviewed,us,tap
2003-07-13T15:06:30.450Z,24.483,121.941,41.6,4.3,mb,26,94.1,,0.92,us,usp000c2dq,2014-11-07T01:19:12.181Z,"Taiwan",earthquake,,9.6,,4,reviewed,us,us
2003-07-13T14:13:28.670Z,24.309,122.163,10,4,mb,11,136.5,,0.66,us,usp000c2dh,2014-11-07T01:19:12.153Z,"Taiwan region",earthquake,,,,2,reviewed,us,us
2003-07-12T19:17:32.680Z,23.033,121.604,33,4.2,mb,19,103.3,,1.04,us,usp000c2az,2014-11-07T01:19:11.826Z,"Taiwan",earthquake,,,,3,reviewed,us,us
2003-07-09T07:32:52.150Z,23.363,121.625,33,4.6,ml,6,151.6,,0.88,us,usp000c21t,2014-11-07T01:19:09.964Z,"Taiwan",earthquake,,,,,reviewed,us,tap
2003-07-04T11:48:02.050Z,21.768,121.503,86.8,4.7,mb,48,98.7,,0.88,us,usp000c1my,2014-11-07T01:19:08.191Z,"Taiwan region",earthquake,,7.9,,14,reviewed,us,us
2003-06-23T08:35:17.710Z,24.146,122.445,53.2,4.2,mb,27,99.1,,0.93,us,usp000c0qp,2014-11-07T01:18:58.893Z,"Taiwan region",earthquake,,10.4,,7,reviewed,us,us
2003-06-16T22:38:00.160Z,23.546,121.706,54.2,4.8,mb,72,78.3,,0.88,us,usp000c01n,2014-11-07T01:18:56.895Z,"Taiwan",earthquake,,6.4,,29,reviewed,us,us
2003-06-16T18:33:40.420Z,23.532,121.607,57.8,5.5,mwc,209,56.5,,0.81,us,usp000c015,2020-01-04T02:31:53.057Z,"Taiwan",earthquake,,4.4,,,reviewed,us,hrv
2003-06-13T13:20:24.740Z,24.368,122.517,69.4,4.2,mb,22,93.4,,0.84,us,usp000bzsm,2014-11-07T01:18:55.329Z,"Taiwan region",earthquake,,8.9,,2,reviewed,us,us
2003-06-12T13:41:13.770Z,24.345,121.96,10.3,4.4,mb,22,93.7,,1.07,us,usp000bzqc,2014-11-07T01:18:54.980Z,"Taiwan",earthquake,,7.8,,7,reviewed,us,us
2003-06-12T03:58:51.180Z,23.463,121.704,49.2,4.6,mb,37,89.8,,1.12,us,usp000bzpm,2014-11-07T01:18:54.863Z,"Taiwan",earthquake,,10.7,,10,reviewed,us,us
2003-06-10T08:40:30.830Z,23.52,121.628,44.5,6,mwc,429,28.3,,0.92,us,usp000bzhv,2020-04-17T23:52:33.686Z,"Taiwan",earthquake,,,,,reviewed,us,hrv
2003-06-09T16:12:33.390Z,24.443,122.134,33,3.9,mb,12,146.5,,1.12,us,usp000bzg6,2014-11-07T01:18:53.190Z,"Taiwan region",earthquake,,,,1,reviewed,us,us
2003-06-09T05:08:06.600Z,24.377,121.995,33,4.7,mb,66,84.4,,1.13,us,usp000bzeu,2014-11-07T01:18:53.023Z,"Taiwan",earthquake,,,,28,reviewed,us,us
2003-06-09T01:52:51.010Z,24.413,122.02,48.1,5.8,mwc,261,46.8,,0.98,us,usp000bzef,2020-01-04T02:30:18.801Z,"Taiwan region",earthquake,,4.7,,,reviewed,us,hrv
2003-05-31T15:38:11.230Z,22.899,121.552,33,4.7,mb,39,92.7,,1.06,us,usp000byn8,2014-11-07T01:18:45.021Z,"Taiwan region",earthquake,,,,12,reviewed,us,us
2003-05-25T23:12:05.810Z,22.68,121.649,51,4.3,mb,16,152.3,,0.85,us,usp000by5d,2014-11-07T01:18:42.681Z,"Taiwan region",earthquake,,16.6,,2,reviewed,us,us
2003-05-18T03:28:26.510Z,25.035,122.426,33,4.4,mb,41,80.5,,1.2,us,usp000bxek,2014-11-07T01:18:37.931Z,"Taiwan region",earthquake,,,,12,reviewed,us,us
2003-05-15T01:17:43.550Z,25.065,122.39,33,5.1,mwc,83,80.1,,0.96,us,usp000bx8f,2016-11-09T22:31:28.533Z,"Taiwan region",earthquake,,7.5,,,reviewed,us,hrv
2003-05-10T05:17:06.020Z,22.326,121.042,33,4.7,ml,17,105,,0.8,us,usp000bwya,2014-11-07T01:18:35.904Z,"Taiwan region",earthquake,,,,,reviewed,us,tap
2003-05-02T03:25:58.600Z,21.724,120.17,26.6,4.9,mwc,103,103.9,,0.8,us,usp000bwe5,2016-11-09T22:25:50.911Z,"Taiwan region",earthquake,,,,,reviewed,us,hrv
2003-04-12T11:58:34.080Z,24.169,122.517,61.9,3.8,mb,16,140.6,,0.92,us,usp000bv0w,2014-11-07T01:18:20.056Z,"Taiwan region",earthquake,,16.8,,2,reviewed,us,us
2003-04-10T15:31:59.040Z,24.823,122.178,100.2,3.7,mb,10,117.9,,0.8,us,usp000buvt,2014-11-07T01:18:19.464Z,"Taiwan region",earthquake,,8.1,,3,reviewed,us,us
2003-04-03T20:38:28.580Z,21.501,121.068,33,4.1,mb,13,152.8,,1.2,us,usp000bu9n,2014-11-07T01:18:15.878Z,"Taiwan region",earthquake,,,,5,reviewed,us,us
2003-04-03T06:59:32.800Z,23.001,120.613,28.4,4.5,mb,40,88,,1.11,us,usp000bu8p,2014-11-07T01:18:15.725Z,"Taiwan",earthquake,,8.4,,17,reviewed,us,us
2003-04-01T11:39:58.270Z,22.986,121.799,33,4.2,mb,22,97.4,,1.13,us,usp000bu38,2014-11-07T01:18:13.622Z,"Taiwan region",earthquake,,,,4,reviewed,us,us
2003-03-31T06:13:05.330Z,23.333,120.81,33,3.9,mb,9,136.6,,0.89,us,usp000bu0b,2014-11-07T01:18:10.920Z,"Taiwan",earthquake,,,,2,reviewed,us,us
2003-03-29T12:27:18.430Z,21.822,121.737,33,4.2,ml,15,119.1,,1.29,us,usp000bts3,2014-11-07T01:18:09.612Z,"Taiwan region",earthquake,,,,,reviewed,us,tap
2003-03-24T13:38:58.220Z,24.233,122.215,33,3.7,mb,5,151.5,,0.66,us,usp000btdv,2014-11-07T01:18:07.915Z,"Taiwan region",earthquake,,,,1,reviewed,us,us
2003-03-17T17:41:50.520Z,22.528,121.474,33,4.3,ml,10,120.1,,1.44,us,usp000bsw3,2014-11-07T01:18:05.870Z,"Taiwan region",earthquake,,,,,reviewed,us,tap
2003-03-07T14:41:34.180Z,24.02,122.443,33,4.6,ml,5,203.1,,0.25,us,usp000bs4w,2014-11-07T01:18:00.456Z,"Taiwan region",earthquake,,,,,reviewed,us,tap
2003-03-02T03:25:44.750Z,23.829,122.11,54.3,4.3,mb,15,133.3,,0.67,us,usp000brse,2014-11-07T01:17:57.331Z,"Taiwan region",earthquake,,13.4,,3,reviewed,us,us
2003-02-28T12:04:56.710Z,24.483,122.138,33,4.4,mb,16,,,1.13,us,usp000brnf,2014-11-07T01:17:53.209Z,"Taiwan region",earthquake,,,,2,reviewed,us,us
2003-02-24T05:52:51.940Z,22.11,121.769,64.6,3.9,mb,18,,,0.76,us,usp000brcc,2014-11-07T01:17:51.532Z,"Taiwan region",earthquake,,8.8,,4,reviewed,us,us
2003-02-20T05:44:50.480Z,22.639,121.467,113,4.4,mb,19,,,0.93,us,usp000br2b,2014-11-07T01:17:49.963Z,"Taiwan region",earthquake,,12.8,,6,reviewed,us,us
2003-02-19T19:11:15.620Z,21.867,121.717,33,4.5,mb,43,,,1.26,us,usp000br1h,2014-11-07T01:17:49.880Z,"Taiwan region",earthquake,,,,17,reviewed,us,us
2003-02-19T05:47:02.670Z,23.106,121.985,33,3.9,mb,9,,,0.86,us,usp000br0b,2014-11-07T01:17:49.800Z,"Taiwan",earthquake,,,,2,reviewed,us,us
2003-02-11T03:05:19.320Z,22.762,120.616,33,3.9,mb,8,,,1.35,us,usp000bqe7,2014-11-07T01:17:47.063Z,"Taiwan",earthquake,,,,1,reviewed,us,us
2003-02-09T18:57:44.120Z,24.06,122.237,48,4.9,mb,57,,,0.91,us,usp000bqb7,2014-11-07T01:17:46.674Z,"Taiwan region",earthquake,,,,23,reviewed,us,us
2003-02-09T05:21:03.680Z,23.869,121.207,41.4,4.3,mb,24,,,0.85,us,usp000bqa6,2014-11-07T01:17:46.523Z,"Taiwan",earthquake,,10.1,,6,reviewed,us,us
2003-01-26T19:07:15.410Z,22.835,120.904,33,3.7,mb,15,,,1.15,us,usp000bp7w,2014-11-07T01:17:38.344Z,"Taiwan",earthquake,,,,2,reviewed,us,us
2003-01-26T18:59:25.230Z,22.863,120.917,33,3.8,mb,14,,,1.05,us,usp000bp7v,2014-11-07T01:17:38.342Z,"Taiwan",earthquake,,,,4,reviewed,us,us
2003-01-17T13:23:32.450Z,23.505,120.706,19.4,5,ml,17,,,0.83,us,usp000bnq3,2014-11-07T01:17:36.035Z,"Taiwan",earthquake,,8.6,,,reviewed,us,tap
2003-01-03T22:27:24.470Z,24.619,121.702,33,4.4,ml,7,,,1.33,us,usp000bn0u,2014-11-07T01:17:32.067Z,"Taiwan",earthquake,,,,,reviewed,us,tap
2002-12-25T07:01:28.100Z,24.394,121.904,59.8,4.4,mb,44,,,1,us,usp000bmcp,2014-11-07T01:17:25.733Z,"Taiwan",earthquake,,5.6,,18,reviewed,us,us
2002-12-23T11:54:12.980Z,23.169,121.585,10,4.7,mb,32,,,1.27,us,usp000bm8j,2014-11-07T01:17:24.873Z,"Taiwan",earthquake,,,,9,reviewed,us,us
2002-12-22T01:25:14.070Z,22.604,121.541,33,3.9,mb,15,,,1.27,us,usp000bm4x,2014-11-07T01:17:24.248Z,"Taiwan region",earthquake,,,,2,reviewed,us,us
2002-12-21T06:09:18.830Z,21.737,121.551,33,5.1,mwc,94,,,0.91,us,usp000bm36,2016-11-10T00:15:24.562Z,"Taiwan region",earthquake,,,,,reviewed,us,hrv
2002-12-16T00:59:44.730Z,23.962,121.993,33,4.6,ml,7,,,0.88,us,usp000bksp,2014-11-07T01:17:21.988Z,"Taiwan",earthquake,,,,,reviewed,us,tap
2002-12-13T01:30:25.040Z,23.151,121.753,58.5,4,mb,27,,,1.07,us,usp000bkkh,2014-11-07T01:17:21.058Z,"Taiwan",earthquake,,14,,7,reviewed,us,us
2002-12-10T08:29:09.030Z,23.14,120.611,10,4.7,ml,11,,,0.94,us,usp000bkee,2014-11-07T01:17:19.919Z,"Taiwan",earthquake,,,,,reviewed,us,tap
2002-12-01T12:35:16.860Z,24.031,122.355,43,4.9,mb,41,,,1.12,us,usp000bjv7,2014-11-07T01:17:16.323Z,"Taiwan region",earthquake,,10.8,,16,reviewed,us,us
2002-11-10T00:07:03.190Z,24.909,122.044,113.9,4.5,mb,45,,,1.02,us,usp000bh8e,2014-11-07T01:17:05.921Z,"Taiwan region",earthquake,,,,15,reviewed,us,us
2002-11-07T19:34:09.660Z,24.036,122.581,41.2,4.8,mb,51,,,0.94,us,usp000bh0e,2014-11-07T01:17:04.176Z,"Taiwan region",earthquake,,7.7,,24,reviewed,us,us
2002-11-07T19:27:54.330Z,24.007,122.583,37,3.8,mb,21,,,1.07,us,usp000bh0b,2014-11-07T01:17:04.164Z,"Taiwan region",earthquake,,10.3,,3,reviewed,us,us
