time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-05-08T12:07:39.690Z,19.0375,-67.8345,19,3.59,md,18,315,0.7435,0.44,pr,pr2020129006,2020-05-08T20:10:08.288Z,"66km NW of San Antonio, Puerto Rico",earthquake,13.2,26.71,0.08,7,reviewed,pr,pr
2020-05-08T11:36:06.150Z,17.9506,-66.9381,6,2.63,md,15,208,0.0638,0.15,pr,pr2020129014,2020-05-13T05:18:30.849Z,"3km SW of Guanica, Puerto Rico",earthquake,0.53,0.29,0.37,13,reviewed,pr,pr
2020-05-08T11:27:31.497Z,-0.4841,67.288,10,4.7,mb,,52,9.303,0.82,us,us70009cbb,2020-05-08T11:50:47.040Z,"Carlsberg Ridge",earthquake,7.5,1.7,0.077,51,reviewed,us,us
2020-05-08T11:12:26.692Z,61.37,-150.1189,23.5,2.5,ml,,,,0.67,ak,ak0205xiy5wf,2020-05-14T20:05:34.335Z,"18km NNW of Anchorage, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-05-08T11:12:26.320Z,19.0153,-67.5808,5,3.31,md,17,197,0.639,0.52,pr,pr2020129007,2020-05-08T19:14:54.244Z,"81km NW of San Antonio, Puerto Rico",earthquake,2.25,1.57,0.18,12,reviewed,pr,pr
2020-05-08T10:27:36.729Z,12.3093,144.0447,10,5.2,mww,,26,1.504,0.61,us,us70009cal,2020-05-18T10:37:49.967Z,"125km SSW of Merizo Village, Guam",earthquake,9.4,1.8,0.069,20,reviewed,us,us
2020-05-08T10:22:57.290Z,18.9868,-67.621,5,3.53,md,24,184,0.6188,0.48,pr,pr2020129005,2020-05-08T11:33:23.040Z,"74km NW of San Antonio, Puerto Rico",earthquake,1.63,1.6,0.15,17,reviewed,pr,pr
2020-05-08T07:48:10.660Z,17.9536,-66.9695,10,2.59,ml,15,207,0.0764,0.17,pr,pr2020129004,2020-05-08T09:41:25.404Z,"6km WSW of Guanica, Puerto Rico",earthquake,0.46,0.48,0,0,reviewed,pr,pr
2020-05-08T07:27:18.043Z,58.4115,-152.7699,53.6,3.1,ml,,,,0.71,ak,ak0205xgnmmf,2020-05-14T21:56:43.025Z,"71km NNW of Kodiak, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-05-08T06:29:42.100Z,17.8705,-66.6153,5,2.68,md,17,298,0.1725,0.18,pr,pr2020129016,2020-05-13T09:07:50.589Z,"15km S of Ponce, Puerto Rico",earthquake,0.66,0.36,0.03,5,reviewed,pr,pr
2020-05-08T05:53:57.287Z,44.371,-115.193,5.36,2.6,ml,,58,0.312,1.39,us,us70009c6h,2020-05-08T06:01:00.040Z,"69km ESE of Cascade, Idaho",earthquake,1.8,6.2,0.048,58,reviewed,us,us
2020-05-08T05:40:27.237Z,34.1181,25.5198,21.24,4,mb,,160,1.277,0.57,us,us70009c68,2020-05-08T05:57:05.040Z,"100km SSW of Ierapetra, Greece",earthquake,6.8,8.5,0.105,24,reviewed,us,us
2020-05-08T05:38:37.410Z,51.9371,175.9159,65,2.9,ml,,,,0.55,ak,ak0205xfj5nn,2020-05-14T20:03:30.796Z,"46km S of Buldir Island, Alaska",earthquake,,2.8,,,reviewed,ak,ak
2020-05-08T04:43:24.844Z,66.7464,-135.8906,13.7,2.7,ml,,,,0.66,ak,ak0205xeyrt3,2020-05-14T20:03:27.276Z,"88km SSW of Fort McPherson, Canada",earthquake,,0.2,,,reviewed,ak,ak
2020-05-08T04:39:58.029Z,52.6572,-163.5988,35,3.2,ml,,224,1.923,0.27,us,us70009g87,2020-05-15T00:21:01.040Z,"219km SE of Akutan, Alaska",earthquake,3.3,2,0.105,12,reviewed,us,us
2020-05-08T04:14:28.114Z,44.297,-114.9317,10,2.9,ml,,51,0.407,0.75,us,us70009c52,2020-05-08T04:22:54.040Z,"60km WSW of Challis, Idaho",earthquake,2.1,2,0.042,76,reviewed,us,us
2020-05-08T04:06:48.710Z,17.9745,-66.8725,11,2.77,md,21,179,0.0067,0.2,pr,pr2020129003,2020-05-08T05:33:39.521Z,"1km ESE of Maria Antonia, Puerto Rico",earthquake,0.47,0.38,0.31,17,reviewed,pr,pr
2020-05-08T03:57:41.831Z,-49.1542,121.4119,10,4.6,mb,,161,16.51,0.96,us,us70009g3l,2020-05-15T00:14:39.040Z,"Western Indian-Antarctic Ridge",earthquake,7.2,1.9,0.151,13,reviewed,us,us
2020-05-08T03:34:31.658Z,31.3856,128.7281,10,4.2,mb,,116,1.479,0.7,us,us70009g3u,2020-05-14T23:56:16.040Z,"144km S of Fukue, Japan",earthquake,5.6,1.9,0.2,7,reviewed,us,us
2020-05-08T03:19:28.400Z,17.9491,-66.8771,14,2.65,md,18,190,0.0261,0.22,pr,pr2020129002,2020-05-08T03:33:48.824Z,"3km SSE of Maria Antonia, Puerto Rico",earthquake,0.72,0.58,0.24,14,reviewed,pr,pr
2020-05-08T03:14:24.752Z,34.1021,25.5657,21.17,4.8,mww,,64,1.307,0.88,us,us70009c4n,2020-05-08T03:33:28.040Z,"101km S of Ierapetra, Greece",earthquake,7,5.3,0.098,10,reviewed,us,us
2020-05-08T02:51:16.871Z,10.2876,125.6815,10,4.4,mb,,139,3.199,1.22,us,us70009g3n,2020-05-14T23:41:21.040Z,"13km ESE of Tubajon, Philippines",earthquake,8.1,2,0.155,12,reviewed,us,us
2020-05-08T02:49:17.509Z,-8.6705,-74.9174,128.2,4.7,mb,,110,2.381,0.8,us,us70009c4h,2020-05-08T03:27:36.785Z,"24km SSW of Campoverde, Peru",earthquake,8.8,7.2,0.036,240,reviewed,us,us
2020-05-08T02:38:10.170Z,31.8765,-115.7098333,8.83,2.63,ml,16,175,0.2395,0.18,ci,ci38484874,2020-05-08T20:55:33.040Z,"64km SW of Alberto Oviedo Mota, B.C., MX",earthquake,0.48,1.51,0.174,45,reviewed,ci,ci
2020-05-08T02:03:14.847Z,34.4444,23.2367,25.1,4.4,mb,,117,1.598,0.78,us,us70009g3j,2020-05-14T21:38:19.040Z,"96km SSW of Palaiochora, Greece",earthquake,8.6,7.1,0.162,11,reviewed,us,us
2020-05-08T01:58:40.079Z,36.02666667,-98.0935,5.75,3,ml,88,37,0,0.14,ok,ok2020jaah,2020-05-08T23:00:00.120Z,"19km WSW of Hennessey, Oklahoma",earthquake,,0.3,0.26,31,reviewed,ok,ok
2020-05-08T01:22:50.104Z,30.9704,141.8304,10,4.6,mb,,123,3.873,0.54,us,us70009g3i,2020-05-14T21:01:58.040Z,"Izu Islands, Japan region",earthquake,12.1,1.9,0.164,11,reviewed,us,us
2020-05-08T01:14:20.793Z,-55.4755,-29.3364,8.55,5.4,mww,,61,4.299,0.79,us,us70009c3a,2020-05-09T01:16:43.654Z,"190km NW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,10.6,5,0.086,13,reviewed,us,us
2020-05-08T00:49:35.142Z,59.9576,-153.2474,126,2.9,ml,,,,0.6,ak,ak0205xcmcf2,2020-05-15T05:01:27.040Z,"63km SSW of Redoubt Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-05-08T00:47:56.161Z,33.9605,25.5045,10,4,mb,,166,1.418,0.72,us,us70009c2z,2020-05-08T01:13:48.040Z,"118km S of Ierapetra, Greece",earthquake,8.4,1.9,0.104,25,reviewed,us,us
2020-05-08T00:46:49.266Z,31.0463,141.9572,10,4.3,mb,,120,6.306,0.86,us,us70009g3p,2020-05-15T02:07:37.040Z,"Izu Islands, Japan region",earthquake,14.1,1.9,0.133,16,reviewed,us,us
2020-05-08T00:39:22.000Z,31.0493,142.0912,10,4.5,mb,,118,2.824,0.91,us,us70009g3h,2020-05-15T02:01:26.040Z,"Izu Islands, Japan region",earthquake,9.1,1.9,0.164,11,reviewed,us,us
2020-05-08T00:34:41.030Z,17.9955,-66.8458,12,2.53,md,17,146,0.0391,0.21,pr,pr2020129001,2020-05-08T01:45:05.437Z,"2km W of Indios, Puerto Rico",earthquake,0.58,0.52,0.12,11,reviewed,pr,pr
2020-05-08T00:33:29.112Z,31.0399,142.0085,10,4.9,mww,,70,2.784,0.61,us,us70009c2n,2020-05-08T23:36:50.040Z,"Izu Islands, Japan region",earthquake,7,1.8,0.065,23,reviewed,us,us
2020-05-08T00:18:36.536Z,1.4153,126.963,128.09,4.1,mb,,136,0.756,0.52,us,us70009g3g,2020-05-15T01:54:59.040Z,"83km NNW of Kota Ternate, Indonesia",earthquake,4.8,7.8,0.139,14,reviewed,us,us
2020-05-08T00:09:53.660Z,17.9781,-66.9521,10,3.01,md,22,173,0.073,0.2,pr,pr2020129000,2020-05-09T03:20:30.040Z,"2km W of Guanica, Puerto Rico",earthquake,0.4,0.5,0.21,16,reviewed,pr,pr
2020-05-08T00:04:42.590Z,41.2521667,-125.1815,4.19,2.91,md,21,254,0.879,0.07,nc,nc73381595,2020-05-15T04:59:20.040Z,"90km WNW of Trinidad, CA",earthquake,1.56,9.95,0.107,39,reviewed,nc,nc
2020-05-07T23:49:11.820Z,36.0003333,-120.563,4.64,2.81,md,69,81,0.02324,0.09,nc,nc73381585,2020-05-12T08:33:03.964Z,"16km NW of Parkfield, CA",earthquake,0.18,0.21,0.129,46,reviewed,nc,nc
2020-05-07T23:45:25.840Z,51.3979,-175.3347,35,2.8,ml,,231,0.694,0.48,us,us70009e4y,2020-05-11T20:53:09.040Z,"106km ESE of Adak, Alaska",earthquake,3.6,2,0.115,10,reviewed,us,us
2020-05-07T23:36:06.440Z,17.9495,-66.9418,6,3.26,md,22,194,0.0676,0.14,pr,pr2020128007,2020-05-09T03:10:42.622Z,"5km SW of Guanica, Puerto Rico",earthquake,0.45,0.22,0.26,22,reviewed,pr,pr
2020-05-07T23:08:50.020Z,17.918,-66.7128,4,3.33,md,22,195,0.1641,0.22,pr,pr2020128006,2020-05-09T03:11:36.040Z,"9km SSE of Tallaboa, Puerto Rico",earthquake,0.49,0.39,0.18,22,reviewed,pr,pr
2020-05-07T22:58:03.526Z,14.4812,-93.7367,10,4.1,mb,,213,1.978,0.75,us,us70009c1c,2020-05-07T23:17:52.040Z,"138km SW of Mapastepec, Mexico",earthquake,8.6,2,0.091,33,reviewed,us,us
2020-05-07T22:41:55.474Z,-1.565,136.3932,32.22,4.4,mb,,61,4.354,0.84,us,us70009c16,2020-05-07T23:04:39.040Z,"223km NNE of Nabire, Indonesia",earthquake,9.7,6,0.097,31,reviewed,us,us
2020-05-07T21:23:09.909Z,54.5646,-162.2695,48.76,3.9,mb,,141,0.542,1.07,us,us70009bz7,2020-05-13T18:20:12.372Z,"74km SSE of Cold Bay, Alaska",earthquake,4.7,3.9,0.067,59,reviewed,us,us
2020-05-07T20:56:07.040Z,19.1028,-67.899,10,3.53,md,20,317,0.832,0.68,pr,pr2020128005,2020-05-14T21:34:57.040Z,"88km NW of San Antonio, Puerto Rico",earthquake,3.09,31.61,0.08,14,reviewed,pr,pr
2020-05-07T20:18:23.016Z,35.7452,52.0245,10,4.6,mb,,47,5.185,1.06,us,us70009bxr,2020-05-14T21:32:21.075Z,"4km NW of Damavand, Iran",earthquake,7.9,1.9,0.049,125,reviewed,us,us
2020-05-07T20:14:31.649Z,-18.6506,169.2483,241.28,4.4,mb,,108,3.039,0.81,us,us70009g1z,2020-05-18T14:31:02.040Z,"99km N of Isangel, Vanuatu",earthquake,4.2,7.8,0.143,14,reviewed,us,us
2020-05-07T19:55:06.619Z,34.0776,25.6333,10.13,4.4,mb,,64,1.354,0.75,us,us70009bx6,2020-05-14T21:28:57.040Z,"103km S of Ierapetra, Greece",earthquake,4,4.4,0.073,54,reviewed,us,us
2020-05-07T19:52:54.030Z,17.9418,-66.9426,7,3.59,md,20,198,0.0716,0.16,pr,pr2020128004,2020-05-14T20:52:25.668Z,"7km SSW of Guanica, Puerto Rico",earthquake,0.6,0.29,0.24,11,reviewed,pr,pr
2020-05-07T19:43:08.597Z,36.5067,70.7139,195.78,4.4,mb,,37,2.036,1.16,us,us70009bwr,2020-05-14T20:32:17.040Z,"41km SSW of Jarm, Afghanistan",earthquake,6.7,6.1,0.052,109,reviewed,us,us
2020-05-07T19:16:31.711Z,52.4721,-174.2004,194.23,4.2,mb,,122,0.112,0.43,us,us70009bx5,2020-05-14T21:23:28.040Z,"30km N of Atka, Alaska",earthquake,9.7,3.7,0.215,6,reviewed,us,us
2020-05-07T18:42:53.098Z,-5.5519,147.1481,208.33,4,mb,,53,3.492,0.84,us,us70009g1w,2020-05-18T13:14:58.040Z,"130km N of Lae, Papua New Guinea",earthquake,8,6.2,0.134,15,reviewed,us,us
2020-05-07T18:41:01.020Z,51.2601,179.8923,63.03,2.8,ml,,214,0.389,0.22,us,us70009e4w,2020-05-14T13:11:40.040Z,"69km W of Amatignak Island, Alaska",earthquake,6.7,7.5,0.115,10,reviewed,us,us
2020-05-07T18:39:46.702Z,5.636,124.9706,35,4.1,mb,,118,1.547,1.02,us,us70009g1x,2020-05-18T13:26:09.040Z,"24km S of Maasin, Philippines",earthquake,7.1,2,0.197,8,reviewed,us,us
2020-05-07T18:25:50.203Z,34.0551,25.5735,16.05,4.1,mb,,52,1.352,0.96,us,us70009bvh,2020-05-14T20:11:23.040Z,"106km S of Ierapetra, Greece",earthquake,6.1,5,0.131,16,reviewed,us,us
2020-05-07T18:04:18.264Z,-14.2452,-75.7021,59.61,4.3,mb,,148,2.503,0.66,us,us70009g1v,2020-05-18T17:57:20.040Z,"6km SSE of Santiago, Peru",earthquake,7.7,6.9,0.154,12,reviewed,us,us
2020-05-07T18:00:06.506Z,50.9193,-177.8411,10,2.7,ml,,226,0.838,0.66,us,us70009e4t,2020-05-14T21:36:13.040Z,"96km ESE of Amatignak Island, Alaska",earthquake,1.8,2,0.115,10,reviewed,us,us
2020-05-07T17:56:45.737Z,-21.851,-175.6173,35,4.4,mb,,116,6.006,0.96,us,us70009g1u,2020-05-14T22:40:24.040Z,"84km SSW of Vaini, Tonga",earthquake,13.3,2,0.156,16,reviewed,us,us
2020-05-07T17:53:06.831Z,-17.5828,-13.8088,10,4.8,mb,,66,24.55,1.2,us,us70009g24,2020-05-18T17:33:54.040Z,"Southern Mid-Atlantic Ridge",earthquake,7,1.9,0.102,30,reviewed,us,us
2020-05-07T17:48:33.556Z,66.2607,-157.2048,7.7,2.5,ml,,,,0.66,ak,ak0205vz75ej,2020-05-14T20:24:45.040Z,"70km S of Kobuk, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-05-07T17:29:49.481Z,-20.9919,-176.2309,430.16,4.2,mb,,153,6.288,0.85,us,us70009g23,2020-05-18T18:10:20.040Z,"106km W of Havelu, Tonga",earthquake,13.7,8.3,0.16,11,reviewed,us,us
2020-05-07T17:10:03.629Z,-30.0681,-176.4581,10,4.3,mb,,199,1.52,0.67,us,us70009g1r,2020-05-14T21:49:09.040Z,"165km ESE of Raoul Island, New Zealand",earthquake,11.6,1.8,0.308,5,reviewed,us,us
2020-05-07T16:35:59.682Z,-22.8996,-68.1657,124.05,4.6,mwr,,45,0.053,0.85,us,us70009bt2,2020-05-07T17:18:44.040Z,"5km ENE of San Pedro de Atacama, Chile",earthquake,7.5,7,,,reviewed,us,guc
2020-05-07T16:06:56.304Z,44.2872,-115.0452,9.01,2.7,ml,,28,0.331,0.82,us,us70009bs5,2020-05-08T00:09:35.722Z,"69km WSW of Challis, Idaho",earthquake,2.3,5.7,0.037,94,reviewed,us,us
2020-05-07T15:28:35.141Z,34.036,25.5171,10,4.3,mb,,74,1.351,0.85,us,us70009bqf,2020-05-07T21:10:41.040Z,"109km S of Ierapetra, Greece",earthquake,6.5,1.8,0.068,67,reviewed,us,us
2020-05-07T15:16:41.415Z,-4.1487,152.5262,132.07,5.3,mww,,69,0.364,0.91,us,us70009bqa,2020-05-07T15:34:36.040Z,"36km NE of Kokopo, Papua New Guinea",earthquake,8,4.9,0.068,21,reviewed,us,us
2020-05-07T14:17:14.183Z,30.0584,141.4828,54.34,4.6,mb,,125,3.015,1.13,us,us70009bpt,2020-05-07T15:07:08.040Z,"Izu Islands, Japan region",earthquake,10.5,8.6,0.087,39,reviewed,us,us
2020-05-07T13:34:17.440Z,19.0585,-67.8778,25,3.32,md,5,325,0.7831,0.44,pr,pr2020128022,2020-05-12T19:09:45.994Z,"76km NE of Punta Cana, Dominican Republic",earthquake,3.32,26.94,0.07,3,reviewed,pr,pr
2020-05-07T12:57:09.860Z,17.869,-66.8733,12,2.59,md,16,247,0.1063,0.19,pr,pr2020128018,2020-05-12T18:56:27.411Z,"11km SSE of Guanica, Puerto Rico",earthquake,0.81,0.45,0.17,5,reviewed,pr,pr
2020-05-07T12:50:21.061Z,54.6298,-160.1918,13.09,2.5,ml,,201,0.403,0.56,us,us70009e4p,2020-05-13T06:24:18.040Z,"44km WSW of Chernabura Island, Alaska",earthquake,2.7,7.1,0.081,20,reviewed,us,us
2020-05-07T12:20:12.710Z,17.9548,-66.823,12,2.98,md,15,203,0.0598,0.2,pr,pr2020128019,2020-05-12T19:04:26.570Z,"4km S of Indios, Puerto Rico",earthquake,0.64,0.35,0.19,8,reviewed,pr,pr
2020-05-07T12:00:37.160Z,19.2256667,-155.3796667,33.5,2.99,ml,58,154,0.02056,0.12,hv,hv71502532,2020-05-08T09:29:34.683Z,"9km ENE of Pahala, Hawaii",earthquake,0.44,0.55,0.169,33,reviewed,hv,hv
2020-05-07T11:47:08.788Z,41.3518,80.993,10,4.6,mb,,78,2.249,0.94,us,us70009bni,2020-05-07T12:04:50.040Z,"66km ENE of Aksu, China",earthquake,8.8,1.9,0.094,34,reviewed,us,us
2020-05-07T11:21:19.839Z,-4.4543,154.7127,466.17,6.1,mww,,59,2.555,0.86,us,us70009bn4,2020-05-08T11:25:39.175Z,"186km E of Taron, Papua New Guinea",earthquake,10,5.8,0.05,39,reviewed,us,us
2020-05-07T11:17:39.098Z,36.5619,70.1854,205.13,4.3,mb,,97,1.791,0.63,us,us70009bn0,2020-05-07T13:13:21.040Z,"29km E of Farkhar, Afghanistan",earthquake,6.3,10.4,0.188,8,reviewed,us,us
2020-05-07T11:12:58.948Z,63.2421,-150.5618,127.3,2.5,ml,,,,0.41,ak,ak0205vvew03,2020-05-11T15:20:58.187Z,"83km W of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-05-07T10:59:38.370Z,31.7134,-104.3833,5,3.1,ml,,44,0.109,0.81,us,us70009bmu,2020-05-07T11:09:04.040Z,"69km SSW of Loving, New Mexico",earthquake,4.3,1.9,0.05,52,reviewed,us,us
2020-05-07T10:37:40.900Z,17.9743,-66.8418,15,2.63,md,21,179,0.0374,0.17,pr,pr2020128017,2020-05-12T19:02:05.122Z,"3km SW of Indios, Puerto Rico",earthquake,0.56,0.38,0.08,8,reviewed,pr,pr
2020-05-07T10:31:26.122Z,44.2487,-115.3548,5.18,2.5,ml,,65,0.148,0.87,us,us70009bmi,2020-05-07T18:13:00.310Z,"60km NE of Idaho City, Idaho",earthquake,3.7,9.5,0.057,40,reviewed,us,us
2020-05-07T09:51:02.750Z,19.0985,-67.7078,6,3.14,md,18,235,0.7498,0.51,pr,pr2020128016,2020-05-12T09:29:48.993Z,"83km NW of San Antonio, Puerto Rico",earthquake,2.14,31.61,0.09,6,reviewed,pr,pr
2020-05-07T09:11:01.837Z,51.7642,-171.717,36.57,3.4,ml,,220,1.553,0.53,us,us70009e4l,2020-05-13T18:20:11.454Z,"86km SSW of Amukta Island, Alaska",earthquake,6.1,23.8,0.105,12,reviewed,us,us
2020-05-07T08:55:02.900Z,19.5358333,-156.2691667,41.11,3.73,ml,61,204,0.265,0.13,hv,hv71502357,2020-05-08T09:13:44.153Z,"25km W of Kailua-Kona, Hawaii",earthquake,0.56,0.93,0.165,40,reviewed,hv,hv
2020-05-07T08:52:16.980Z,19.2583,-67.3868,5,3.2,md,18,290,0.8375,0.47,pr,pr2020128012,2020-05-12T09:35:52.528Z,"90km NNW of San Antonio, Puerto Rico",earthquake,8.34,7.81,0.02,6,reviewed,pr,pr
2020-05-07T08:03:08.159Z,-7.3488,128.8937,160.98,4.3,mb,,89,2.465,0.68,us,us70009bkx,2020-05-11T11:14:58.040Z,"275km WNW of Saumlaki, Indonesia",earthquake,11.7,8.1,0.103,27,reviewed,us,us
2020-05-07T07:40:20.530Z,19.1963,-67.2506,10,3.52,md,23,201,0.742,0.59,pr,pr2020128013,2020-05-12T08:09:16.989Z,"80km NNW of San Antonio, Puerto Rico",earthquake,2.02,31.61,0.17,13,reviewed,pr,pr
2020-05-07T07:35:04.620Z,36.4588333,-117.9756667,5.34,2.64,ml,34,84,0.08635,0.19,ci,ci38483666,2020-05-11T06:47:45.040Z,"16km SSE of Lone Pine, CA",earthquake,0.21,0.63,0.193,25,reviewed,ci,ci
2020-05-07T07:15:19.864Z,52.5397,-171.3762,45,2.9,ml,,,,0.72,ak,ak0205vt1pu5,2020-05-11T15:20:42.639Z,"9km NW of Amukta Island, Alaska",earthquake,,10.6,,,reviewed,ak,ak
2020-05-07T06:55:01.325Z,-2.8599,147.2233,10,4.5,mb,,83,0.823,0.46,us,us70009bkl,2020-05-07T07:23:31.040Z,"92km S of Lorengau, Papua New Guinea",earthquake,8.1,1.9,0.108,26,reviewed,us,us
2020-05-07T06:21:43.501Z,57.256,-154.9132,46.8,2.6,ml,,,,0.61,ak,ak0205vshm5a,2020-05-11T15:20:38.575Z,"66km WSW of Larsen Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-05-07T06:19:22.672Z,56.3796,-148.9133,10.8,2.8,ml,,,,0.88,ak,ak0205vsh67g,2020-05-11T15:19:17.702Z,"263km SE of Kodiak, Alaska",earthquake,,2.7,,,reviewed,ak,ak
2020-05-07T06:02:21.421Z,52.2081,-174.4003,185.9,2.6,ml,,,,0.4,ak,ak0205vsdid5,2020-05-11T15:19:13.290Z,"13km W of Atka, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-05-07T05:53:58.000Z,-28.3545,-68.7778,142.96,4.4,mb,,145,1.4,1,us,us70009bjt,2020-05-07T06:19:47.040Z,"71km NW of Vinchina, Argentina",earthquake,5.1,9.9,0.309,3,reviewed,us,us
2020-05-07T05:34:09.160Z,19.3618,-67.5251,69,3.56,md,8,224,0.9784,0.27,pr,pr2020128011,2020-05-12T06:00:13.740Z,"99km NE of Punta Cana, Dominican Republic",earthquake,2.78,6.7,0.19,5,reviewed,pr,pr
2020-05-07T05:15:43.183Z,66.3126,-157.2149,7.9,3.6,ml,,,,0.64,ak,ak0205vruw9l,2020-05-13T18:24:04.050Z,"69km S of Kobuk, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2020-05-07T05:03:08.320Z,36.1041667,-117.5881667,1.34,2.77,ml,46,34,0.1095,0.14,ci,ci38483562,2020-05-07T17:32:38.590Z,"33km ENE of Coso Junction, CA",earthquake,0.12,0.23,0.2,25,reviewed,ci,ci
2020-05-07T04:46:01.270Z,-4.4819,144.5176,174.78,4,mb,,126,4.278,0.66,us,us70009g1e,2020-05-15T01:05:12.040Z,"68km SE of Angoram, Papua New Guinea",earthquake,10.9,9.6,0.134,15,reviewed,us,us
2020-05-07T04:10:25.851Z,56.2249,-149.7323,25.69,2.8,ml,,245,2.199,0.68,us,us70009bs3,2020-05-11T15:18:55.300Z,"238km SE of Kodiak, Alaska",earthquake,8.5,11.6,0.055,44,reviewed,us,us
2020-05-07T02:59:23.620Z,19.4725,-67.8821,10,3.99,md,22,251,1.2665,0.44,pr,pr2020128003,2020-05-15T00:47:18.040Z,"105km NE of Punta Cana, Dominican Republic",earthquake,1.68,31.61,0.08,20,reviewed,pr,pr
2020-05-07T02:46:48.827Z,51.68,-179.7827,75.84,2.6,ml,,141,0.443,0.26,us,us70009e4d,2020-05-12T00:09:19.040Z,"52km SE of Semisopochnoi Island, Alaska",earthquake,3,6,0.115,10,reviewed,us,us
2020-05-07T02:36:35.099Z,51.4251,178.9286,35,2.7,ml,,194,0.237,0.29,us,us70009e4c,2020-05-12T00:03:42.040Z,"65km SSE of Little Sitkin Island, Alaska",earthquake,5.9,2,0.115,10,reviewed,us,us
2020-05-07T01:54:51.350Z,17.9806,-67.0391,4,2.95,md,18,112,0.0123,0.22,pr,pr2020128002,2020-05-07T03:55:11.298Z,"1km NE of La Parguera, Puerto Rico",earthquake,0.47,0.34,0.25,12,reviewed,pr,pr
2020-05-07T01:28:40.212Z,0.7472,124.6604,126.05,4.2,mb,,63,2.593,0.87,us,us70009g1a,2020-05-15T00:45:35.040Z,"28km SE of Tompasobaru, Indonesia",earthquake,9.1,9.9,0.115,21,reviewed,us,us
2020-05-07T01:28:25.586Z,-19.7702,-177.9097,624.72,4.3,mb,,125,13.275,0.29,us,us70009g16,2020-05-15T00:04:30.040Z,"127km NE of Ndoi Island, Fiji",earthquake,13.7,9.7,0.129,17,reviewed,us,us
2020-05-07T00:49:11.636Z,-5.7246,-76.6948,31.61,5.3,mww,,57,4.435,0.67,us,us70009bh6,2020-05-07T02:57:09.350Z,"46km NE of Moyobamba, Peru",earthquake,8.2,3.9,0.086,13,reviewed,us,us
2020-05-07T00:17:31.900Z,18.2703,-67.0493,18,3.21,md,22,83,0.1014,0.22,pr,pr2020128000,2020-05-07T17:45:46.115Z,"6km E of Espino, Puerto Rico",earthquake,0.39,0.7,0.1,20,reviewed,pr,pr
2020-05-06T23:37:08.914Z,61.171,-147.5398,9.7,3.1,ml,,,,0.61,ak,ak0205uf5zqm,2020-05-19T18:04:42.010Z,"64km W of Valdez, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2020-05-06T23:29:15.702Z,55.9791,-149.7104,10,2.8,ml,,,,0.71,ak,ak0205uf4cn9,2020-05-19T03:38:53.434Z,"260km SE of Kodiak, Alaska",earthquake,,9.1,,,reviewed,ak,ak
2020-05-06T23:21:07.560Z,17.935,-66.778,7,2.97,md,22,191,0.1089,0.17,pr,pr2020127015,2020-05-06T23:45:35.304Z,"7km SSE of Indios, Puerto Rico",earthquake,0.5,0.29,0.2,17,reviewed,pr,pr
2020-05-06T22:34:42.778Z,19.6124,-67.6248,10,2.6,ml,,230,1.238,0.76,us,us70009bfi,2020-05-06T22:42:26.040Z,"135km NNW of San Antonio, Puerto Rico",earthquake,7.3,2,0.067,29,reviewed,us,us
2020-05-06T21:49:27.680Z,19.511,-67.7358,62,3.7,md,23,214,1.1554,0.41,pr,pr2020127028,2020-05-12T03:37:34.700Z,"109km NE of Punta Cana, Dominican Republic",earthquake,2.59,8.61,0.1,14,reviewed,pr,pr
2020-05-06T21:30:44.760Z,19.4475,-67.7488,9,3.7,md,22,211,1.0966,0.78,pr,pr2020127014,2020-05-07T05:33:16.691Z,"103km NE of Punta Cana, Dominican Republic",earthquake,3.41,4.93,0.12,13,reviewed,pr,pr
2020-05-06T20:12:16.690Z,19.5091,-67.6786,16,3.66,md,17,225,1.1422,0.44,pr,pr2020127013,2020-05-13T21:45:25.040Z,"108km NNW of San Antonio, Puerto Rico",earthquake,2.43,4.85,0.09,11,reviewed,pr,pr
2020-05-06T20:11:23.830Z,41.0468333,-123.425,36.5,2.59,md,11,71,0.2327,0.1,nc,nc73381160,2020-05-13T22:26:39.040Z,"21km NE of Willow Creek, CA",earthquake,0.44,1.34,0.19,23,reviewed,nc,nc
2020-05-06T20:07:37.300Z,-21.1788,-179.2217,621.39,4.4,mb,,72,4.275,0.99,us,us70009bc2,2020-05-13T21:50:40.040Z,"79km SW of Ndoi Island, Fiji",earthquake,13.2,6.7,0.075,51,reviewed,us,us
2020-05-06T20:07:24.567Z,4.9122,94.8926,53.4,4,mb,,137,2.07,0.46,us,us70009feu,2020-05-13T22:11:43.040Z,"85km SSW of Banda Aceh, Indonesia",earthquake,11.2,10.2,0.3,4,reviewed,us,us
